Hugo_Symbol,name,recon_1
TRPM3,TRPM3,4.2896357
PABPC4,PABPC4,6.557635
LIN7C,LIN7C,9.37515
MBD3L2,MBD3L2,8.758011
LRFN1,LRFN1,8.896112
SOGA3,SOGA3,1.928788
CARD14,CARD14,5.922999
FAM160B2,FAM160B2,6.8433022
TANC2,TANC2,10.584835
TSPAN5,TSPAN5,7.1362906
MIPEP,MIPEP,4.7200565
PZP,PZP,11.932917
CASP7,CASP7,6.3223214
CXXC11,CXXC11,0.4830808
CDC37L1,CDC37L1,4.822188
MSH5,MSH5,7.2309546
DERL3,DERL3,4.908845
GMFB,GMFB,5.8769717
FBXL13,FBXL13,5.1478148
SF3B3,SF3B3,7.2851186
COA4,COA4,7.743279
CDC37,CDC37,6.8334136
ZNF131,ZNF131,6.006957
GOLPH3L,GOLPH3L,8.12447
CHRNA7,CHRNA7,2.0174243
CREG1,CREG1,7.1992664
CYP7B1,CYP7B1,11.279426
ALG13,ALG13,6.269087
NUDT18,NUDT18,6.8731046
SLC25A41,SLC25A41,11.264199
SPN,SPN,6.4369497
NFAT5,NFAT5,6.6903405
FSD2,FSD2,0.5493912
FOXD4L3,FOXD4L3,0.658215
AMBN,AMBN,5.750064
MICALL1,MICALL1,7.570563
TRIM67,TRIM67,2.3226855
FBXW8,FBXW8,7.8977904
FAN1,FAN1,5.820491
RP11-12J10.3,RP11-12J10.3,1.3615181
TTC9,TTC9,8.288633
LINC00998,LINC00998,6.502727
DTHD1,DTHD1,6.4356103
KIAA0226L,KIAA0226L,4.578431
PNPLA8,PNPLA8,5.704001
FECH,FECH,8.339247
CAPN13,CAPN13,4.38696
RIMS1,RIMS1,5.491641
RBM26,RBM26,4.9591594
C2orf74,C2orf74,7.8182015
SUPT6H,SUPT6H,5.5332885
UNC93A,UNC93A,2.3768935
ZNF614,ZNF614,9.275354
ARL17A,ARL17A,8.560334
FMO6P,FMO6P,6.1055064
OLFM3,OLFM3,15.277028
LRRC30,LRRC30,3.7445867
MYLIP,MYLIP,7.304838
FAM19A2,FAM19A2,2.4873579
TMCC2,TMCC2,6.5684476
GRM5,GRM5,0.24553058
LRRC27,LRRC27,4.789628
FABP9,FABP9,15.172749
NDRG4,NDRG4,4.7541037
STK19,STK19,6.8165402
TMEM117,TMEM117,6.9384856
LRRC18,LRRC18,3.612617
GOLGA8K,GOLGA8K,2.0272467
AC144568.2,AC144568.2,0.2165986
PARP11,PARP11,5.0789304
ADIPOQ,ADIPOQ,0.38767353
XKR7,XKR7,1.1471183
PGAP1,PGAP1,7.1298347
TOMM40L,TOMM40L,4.50963
MAPK1,MAPK1,5.8930964
CXCR6,CXCR6,4.959009
ZNF321P,ZNF321P,0.876963
GAS2L3,GAS2L3,5.1706758
CLPB,CLPB,6.5169177
DEFA6,DEFA6,15.307443
P2RY10,P2RY10,2.6224136
TRIM66,TRIM66,6.0528183
EPB41L4A,EPB41L4A,3.2509701
LY6G6F,LY6G6F,15.268746
CAST,CAST,7.1175413
LRRTM3,LRRTM3,0.0845334
RP11-295P9.3,RP11-295P9.3,7.386419
IRS2,IRS2,4.818597
FAM81A,FAM81A,4.58747
CST4,CST4,1.0057892
GNL2,GNL2,6.3840833
PAGE4,PAGE4,9.236951
GAGE12F,GAGE12F,0.051601592
CTD-3193O13.9,CTD-3193O13.9,5.319542
DAZ1,DAZ1,0.27445424
PSD3,PSD3,3.6445863
IER3IP1,IER3IP1,8.935314
CCDC160,CCDC160,0.8147114
PDX1,PDX1,0.55314195
TRIM56,TRIM56,8.093197
WIPI2,WIPI2,5.8322244
ZC2HC1A,ZC2HC1A,3.7381732
LSM11,LSM11,2.9996638
SLC45A2,SLC45A2,13.117024
PARD6G,PARD6G,4.7351065
FBXW12,FBXW12,0.3485894
SPRYD3,SPRYD3,8.244411
TSPY10,TSPY10,4.496162
SMAD1,SMAD1,5.86716
UBL3,UBL3,8.173346
FAM13B,FAM13B,7.8607697
C9orf50,C9orf50,9.0491495
FAM207A,FAM207A,6.5605555
HDAC11,HDAC11,5.3025746
MAGEE2,MAGEE2,0.20324983
OCIAD1,OCIAD1,6.9597735
ZNF81,ZNF81,10.108144
PHF3,PHF3,7.0824475
MTPN,MTPN,7.7862573
ZNF514,ZNF514,8.843817
CLCF1,CLCF1,11.255323
MIEF1,MIEF1,4.900369
IFT57,IFT57,7.3363886
TCF7,TCF7,6.6602497
SCAF11,SCAF11,5.674167
TCP10L,TCP10L,1.663595
ANO1,ANO1,5.976561
DUSP7,DUSP7,8.20527
KIAA1211,KIAA1211,13.674971
PLEKHG6,PLEKHG6,4.3779254
RETN,RETN,1.6387992
GLUD1,GLUD1,6.576399
CDCA3,CDCA3,6.432867
CTRB1,CTRB1,8.019291
TFEC,TFEC,8.675281
RNF138,RNF138,7.3409944
PLIN3,PLIN3,7.0672903
MEF2C,MEF2C,7.3905845
GGNBP2,GGNBP2,5.602197
TEX13B,TEX13B,5.813086
MRPL50,MRPL50,4.689955
NCAPG,NCAPG,9.231579
ALOX5AP,ALOX5AP,5.0078807
COX6A1,COX6A1,7.7751627
SHOC2,SHOC2,7.8059855
ATP6V0A1,ATP6V0A1,9.926901
PROB1,PROB1,4.5747304
RSBN1L,RSBN1L,6.1388783
SEP15,SEP15,7.37312
CPSF7,CPSF7,6.6555696
ARL8B,ARL8B,8.435711
PYGM,PYGM,2.0803802
BAIAP3,BAIAP3,2.9065788
C12orf50,C12orf50,6.053643
B4GALT5,B4GALT5,5.2355804
KIF1C,KIF1C,7.5945406
ITPRIPL2,ITPRIPL2,4.619288
THAP1,THAP1,9.452062
TTC16,TTC16,6.298962
SPOPL,SPOPL,5.7822495
ANKRD44,ANKRD44,3.3907807
AC107021.1,AC107021.1,0.5731775
ANAPC7,ANAPC7,8.974341
MBNL3,MBNL3,3.6415436
RP11-468E2.4,RP11-468E2.4,6.842796
GPR146,GPR146,3.5713055
FMNL3,FMNL3,6.877916
ABHD14B,ABHD14B,10.022023
DBNL,DBNL,7.697655
WFDC1,WFDC1,6.038923
NFAM1,NFAM1,2.9575953
CD3D,CD3D,9.25133
ENTPD4,ENTPD4,4.7595663
C11orf72,C11orf72,6.6572394
LRRC46,LRRC46,2.036425
NEK4,NEK4,4.0491037
PARP9,PARP9,7.3346634
NLRP6,NLRP6,0.98811156
SAMD8,SAMD8,5.1924286
GXYLT1,GXYLT1,4.6347027
COLCA1,COLCA1,8.840197
GCNT6,GCNT6,15.044615
ADCYAP1,ADCYAP1,2.3098474
DYNC1LI1,DYNC1LI1,8.188236
NRG4,NRG4,12.352229
VTCN1,VTCN1,6.94561
PYROXD1,PYROXD1,4.4713736
NPL,NPL,6.071471
ZNF3,ZNF3,4.808381
TMEM182,TMEM182,5.457539
APP,APP,7.5377955
SOX5,SOX5,1.8166193
ZNF532,ZNF532,6.923656
TRIM2,TRIM2,6.6326118
C9orf43,C9orf43,4.817775
KCNE1,KCNE1,10.475729
NFRKB,NFRKB,7.056064
PCNX,PCNX,8.910982
POMC,POMC,6.1785097
OR6C70,OR6C70,11.992001
ASNS,ASNS,6.5035934
OR2L3,OR2L3,0.1108897
PDCL2,PDCL2,9.522511
AC007431.1,AC007431.1,0.099386916
OR1K1,OR1K1,0.1774352
PRAMEF11,PRAMEF11,15.350241
CACNB1,CACNB1,4.144766
IRF2,IRF2,5.5504775
CWH43,CWH43,9.737804
C1orf146,C1orf146,0.09562885
MS4A3,MS4A3,1.3495592
ZNF613,ZNF613,3.117897
MOB4,MOB4,8.058854
RAB18,RAB18,6.301547
CHPT1,CHPT1,4.5455003
RP11-41O4.1,RP11-41O4.1,5.835668
FAM117B,FAM117B,5.1827636
ZBTB22,ZBTB22,8.031906
WASL,WASL,9.823683
SPRY1,SPRY1,7.4341555
DUSP9,DUSP9,5.745645
E2F1,E2F1,6.4259796
TMEM257,TMEM257,5.3799405
ZNF865,ZNF865,10.771573
LRCH3,LRCH3,4.803403
SIGIRR,SIGIRR,5.1719327
B4GALT4,B4GALT4,7.298705
TULP1,TULP1,5.5776753
MAP3K11,MAP3K11,6.9484086
KDM5C,KDM5C,6.411211
C2CD4D,C2CD4D,7.032085
NFU1,NFU1,6.9851832
SMS,SMS,6.2073345
OSTC,OSTC,7.6801543
SPON2,SPON2,8.878239
MAPK8IP3,MAPK8IP3,7.2718306
HIF3A,HIF3A,6.922499
AGMAT,AGMAT,7.7977185
AZI2,AZI2,9.134761
DLGAP5,DLGAP5,6.767987
LY75-CD302,LY75-CD302,5.1657424
STMN4,STMN4,5.9811187
XAGE1B,XAGE1B,7.9221625
CCDC54,CCDC54,0.23224129
PORCN,PORCN,4.9152656
MTX2,MTX2,8.691729
SLC25A4,SLC25A4,7.494045
HIST1H4J,HIST1H4J,9.263894
C20orf85,C20orf85,13.421507
MAP1LC3A,MAP1LC3A,6.927725
SUSD5,SUSD5,9.277248
ULK4,ULK4,3.1247942
RREB1,RREB1,4.7076106
IGFBP5,IGFBP5,7.3934064
ALDH16A1,ALDH16A1,5.897868
TRIM31,TRIM31,10.662124
HERPUD2,HERPUD2,4.970461
TMEM98,TMEM98,8.445416
LEMD2,LEMD2,6.3260756
FLII,FLII,7.5111094
LARP1,LARP1,6.5428925
RPP30,RPP30,7.058482
RHAG,RHAG,3.570883
S100A5,S100A5,7.106104
RCOR3,RCOR3,8.126836
PAICS,PAICS,8.02477
RASAL3,RASAL3,7.870995
TMEM158,TMEM158,4.1089706
FST,FST,6.3122683
C6orf15,C6orf15,2.9565418
STX19,STX19,9.854558
PARL,PARL,7.1209545
TEKT1,TEKT1,0.6113909
AEN,AEN,9.212545
FBXO7,FBXO7,7.467902
EFCAB12,EFCAB12,14.358647
C1orf112,C1orf112,7.3002872
MYH6,MYH6,0.82162327
RP11-382J12.1,RP11-382J12.1,2.8314505
NXPH4,NXPH4,6.5864954
HMGCLL1,HMGCLL1,0.5624277
FAM129B,FAM129B,7.1890035
HIST1H2AG,HIST1H2AG,2.7719846
RPF1,RPF1,5.4972334
RAB43,RAB43,4.4021626
LXN,LXN,6.892186
OSER1,OSER1,5.4571705
C1orf186,C1orf186,5.524202
FP15737,FP15737,4.8755965
SNUPN,SNUPN,4.949765
CETN2,CETN2,7.00072
RRAGB,RRAGB,7.09205
TARBP1,TARBP1,4.897525
PCDHA9,PCDHA9,0.08265576
C1orf147,C1orf147,11.030505
GNAS,GNAS,7.800134
ELOVL1,ELOVL1,6.631881
CYP26A1,CYP26A1,5.6964517
E2F3,E2F3,8.3131485
GPAM,GPAM,11.831269
ARMC7,ARMC7,6.0504537
MTAP,MTAP,5.1097665
MESP1,MESP1,13.136679
USP6NL,USP6NL,7.901588
OAF,OAF,7.7955537
ANP32D,ANP32D,0.09651234
FKBP1B,FKBP1B,11.313599
C4orf21,C4orf21,6.05664
FMO1,FMO1,5.1270065
ROPN1L,ROPN1L,3.6396127
HAS3,HAS3,7.111748
ELOVL7,ELOVL7,5.7235394
PRMT8,PRMT8,1.6165829
GPR31,GPR31,0.4222867
PPIG,PPIG,8.005587
GTSE1,GTSE1,4.3201847
NXPE1,NXPE1,4.0955048
KCTD8,KCTD8,4.4101596
TBX5,TBX5,13.978021
DDX46,DDX46,7.7622375
HSPB2,HSPB2,6.450484
TXNRD3,TXNRD3,6.3503985
PAGE1,PAGE1,1.3162876
NUBP2,NUBP2,8.425338
TXN2,TXN2,7.4870896
SYNC,SYNC,7.3797536
PDE1A,PDE1A,6.438742
PMPCB,PMPCB,7.3399715
ITPKB,ITPKB,6.2242603
GEMIN7,GEMIN7,6.9450135
SLC6A5,SLC6A5,0.14833315
DYNC1I2,DYNC1I2,7.050784
TCEAL8,TCEAL8,6.0813556
IL23R,IL23R,4.2161303
PCDHGA5,PCDHGA5,4.586667
ZCCHC14,ZCCHC14,6.3324065
CACNA1D,CACNA1D,4.9690714
GARNL3,GARNL3,5.300298
UBR3,UBR3,7.7652526
NAA10,NAA10,6.94359
CERS6,CERS6,5.875046
MDK,MDK,7.469362
IMPG2,IMPG2,5.9415393
RPSAP58,RPSAP58,5.5084305
RNF175,RNF175,2.2863998
MZB1,MZB1,4.8355503
SPC24,SPC24,7.3731027
ZNF211,ZNF211,6.3837175
DNAJC18,DNAJC18,9.305505
TMEM110-MUSTN1,TMEM110-MUSTN1,4.126135
ADO,ADO,4.4940577
MAPKAPK5,MAPKAPK5,5.275744
ZBTB41,ZBTB41,6.2230844
BBOX1,BBOX1,5.2129827
NAGS,NAGS,5.700156
TOM1L2,TOM1L2,9.030896
MTA3,MTA3,5.5407004
COPS7B,COPS7B,5.163791
FSTL3,FSTL3,5.3032002
DEPDC5,DEPDC5,6.6894608
EPS15L1,EPS15L1,7.030747
JAKMIP3,JAKMIP3,2.8179479
ZBTB24,ZBTB24,8.719751
CPNE3,CPNE3,7.721551
SCIN,SCIN,2.8988473
ZSCAN29,ZSCAN29,4.380498
MAX,MAX,5.952402
CLPX,CLPX,7.7533755
MIF,MIF,7.68653
PP2D1,PP2D1,9.286047
ITLN1,ITLN1,0.8045441
HNRNPA3,HNRNPA3,7.2490163
HOXD8,HOXD8,11.565412
WNT2B,WNT2B,6.157069
HDGFRP3,HDGFRP3,6.6496253
FAM46B,FAM46B,7.2095127
ABI3BP,ABI3BP,4.0206623
CTNS,CTNS,5.619047
TMEM200B,TMEM200B,5.154975
FAM187A,FAM187A,5.2556057
PRDM15,PRDM15,3.5714602
PSMD3,PSMD3,6.641724
C10orf2,C10orf2,8.556004
RUFY2,RUFY2,5.35838
RFT1,RFT1,5.411005
SLMAP,SLMAP,6.2482634
COMMD4,COMMD4,6.2458024
PRB2,PRB2,1.1255679
WDHD1,WDHD1,5.1641226
RUNX3,RUNX3,10.741776
ZNF572,ZNF572,9.249159
TTF1,TTF1,7.5573153
INSL5,INSL5,3.441449
CIC,CIC,5.6122336
DYNC2H1,DYNC2H1,6.8945813
COPZ1,COPZ1,6.764191
MRS2,MRS2,6.48861
C6orf132,C6orf132,7.4817815
MZT2B,MZT2B,7.3550296
LPCAT3,LPCAT3,8.645697
FAM129A,FAM129A,10.146462
CCDC117,CCDC117,6.1496835
RHOH,RHOH,4.2285695
FGF13,FGF13,5.1242886
SOD3,SOD3,6.378016
TRH,TRH,0.7529937
AC132192.1,AC132192.1,3.2682562
C9orf85,C9orf85,7.081761
ARL6IP1,ARL6IP1,6.6051793
ASH1L,ASH1L,5.0618215
SLC25A22,SLC25A22,8.110926
SLC35E3,SLC35E3,6.135325
HCN2,HCN2,2.5341187
PLEKHA7,PLEKHA7,6.3621306
SOGA1,SOGA1,5.678048
PPP1R3E,PPP1R3E,8.173959
BSPRY,BSPRY,5.484654
SRSF3,SRSF3,6.5917754
BCKDHA,BCKDHA,7.7410135
WBP1,WBP1,9.070804
STX1B,STX1B,6.440592
STRIP2,STRIP2,8.860503
VWA9,VWA9,7.4380383
IL17REL,IL17REL,1.7305657
C12orf76,C12orf76,6.2693906
MUM1L1,MUM1L1,6.963842
USP13,USP13,3.552769
ATP6V0D2,ATP6V0D2,2.1180918
ZPBP2,ZPBP2,4.435638
MCM10,MCM10,8.364621
FAM161B,FAM161B,7.588762
TAS2R5,TAS2R5,5.4087343
MFSD4,MFSD4,3.7175653
SPINK13,SPINK13,0.48294815
HPCAL4,HPCAL4,5.6140046
NFYA,NFYA,7.1333485
KLHL12,KLHL12,8.843687
SERPINE3,SERPINE3,2.0294611
GATA5,GATA5,0.50064725
KLKB1,KLKB1,4.7930703
PID1,PID1,9.403915
FAM72C,FAM72C,2.909168
GLRA3,GLRA3,0.45974043
ENDOG,ENDOG,7.209458
ZNF319,ZNF319,5.9206843
PLXNC1,PLXNC1,3.5517907
SLC46A1,SLC46A1,8.114562
IGSF22,IGSF22,9.247177
SOX17,SOX17,6.3269815
IL17RC,IL17RC,5.757643
LRRC71,LRRC71,0.5975073
KPNA7,KPNA7,2.0227716
EIF4EBP2,EIF4EBP2,6.2199783
OTUD7A,OTUD7A,5.860021
CALM3,CALM3,6.993954
FNDC3B,FNDC3B,5.4866614
SERP2,SERP2,2.2166908
CTCFL,CTCFL,1.370894
TRIM35,TRIM35,8.339044
GALNT7,GALNT7,7.330537
BMP7,BMP7,7.1425624
RPL26,RPL26,6.501122
REP15,REP15,4.3765383
LTA,LTA,6.2967963
RAB11A,RAB11A,7.6772175
PXDN,PXDN,6.372104
CA10,CA10,7.1976476
RAPGEF3,RAPGEF3,4.4463644
SNRNP70,SNRNP70,7.7675524
HOXB4,HOXB4,6.901353
FAM78B,FAM78B,6.687232
ACOXL,ACOXL,1.047396
RTF1,RTF1,5.008626
RP11-10J21.3,RP11-10J21.3,0.1790048
ALDH2,ALDH2,7.527156
EEF1G,EEF1G,8.067535
EIF2S2,EIF2S2,6.209947
PBX4,PBX4,4.5269833
AC006547.14,AC006547.14,1.3998246
PTPRC,PTPRC,6.6089153
FKBP11,FKBP11,8.981646
BPIFA2,BPIFA2,2.4573023
CDKN2AIPNL,CDKN2AIPNL,10.304305
VANGL1,VANGL1,4.5717406
ZNF793,ZNF793,9.393642
TLL1,TLL1,12.850265
C22orf34,C22orf34,5.1562476
HIST2H4B,HIST2H4B,11.99023
FIG4,FIG4,6.363606
CRKL,CRKL,6.852902
ULBP1,ULBP1,2.1040795
SPIB,SPIB,2.509068
CCDC170,CCDC170,4.197229
CA4,CA4,7.136172
AIFM1,AIFM1,6.0687585
NTNG1,NTNG1,14.407352
PAK3,PAK3,4.6894813
ITLN2,ITLN2,5.7306347
PHF6,PHF6,6.001358
CASP16,CASP16,0.6018675
UST,UST,7.658878
KIFC3,KIFC3,9.529434
SNRPD2,SNRPD2,7.6126075
CELF5,CELF5,0.946829
IZUMO4,IZUMO4,7.2088175
NIPAL1,NIPAL1,5.3855343
ARHGAP19,ARHGAP19,7.5908113
CAPRIN2,CAPRIN2,8.807088
ZNF529,ZNF529,3.2119043
DCD,DCD,6.352588
POC1A,POC1A,5.2792335
RBL1,RBL1,6.6687274
SLC17A3,SLC17A3,4.910861
TAF9,TAF9,6.3757544
NCCRP1,NCCRP1,6.5370393
FAR1,FAR1,6.394791
CTRB2,CTRB2,10.641336
FAM19A4,FAM19A4,0.26136866
LEO1,LEO1,6.4735694
GABBR2,GABBR2,0.53614134
NFKBIL1,NFKBIL1,8.259363
XPO6,XPO6,6.2492523
FAM86B1,FAM86B1,2.9076245
NRROS,NRROS,5.0781274
SPATA24,SPATA24,6.110032
LHX5,LHX5,7.747397
PLG,PLG,4.784564
XPNPEP1,XPNPEP1,8.626114
ABHD12,ABHD12,5.596796
CGB7,CGB7,3.7546194
F8,F8,5.1603003
SELRC1,SELRC1,9.337723
SLC25A33,SLC25A33,4.9266205
STX1A,STX1A,4.521467
SYTL2,SYTL2,11.496741
CDK8,CDK8,6.804276
HLA-DPA1,HLA-DPA1,8.180942
PPP1R27,PPP1R27,3.1627505
FOXD4L1,FOXD4L1,3.724235
C15orf40,C15orf40,8.396731
CACNG8,CACNG8,0.46280628
TTC39C,TTC39C,10.269368
PCIF1,PCIF1,7.3747745
RP11-505K9.4,RP11-505K9.4,0.8547964
SCAF8,SCAF8,4.730977
C7orf13,C7orf13,12.496528
KIAA0141,KIAA0141,6.3211985
ACSF2,ACSF2,4.74081
C15orf56,C15orf56,2.2637045
OR1Q1,OR1Q1,2.573518
SFXN2,SFXN2,3.790358
ZNF676,ZNF676,0.37434006
SULT2B1,SULT2B1,8.704721
GSTT1,GSTT1,5.440359
UBL7,UBL7,7.361658
RUSC1,RUSC1,5.787673
RP11-1167A19.2,RP11-1167A19.2,9.777811
KIF7,KIF7,3.1512077
PLA2G10,PLA2G10,5.6582894
SLC25A40,SLC25A40,4.457158
ADAL,ADAL,7.422192
SCRIB,SCRIB,6.6350374
PXDNL,PXDNL,11.832305
LMNB2,LMNB2,8.012086
ZNF583,ZNF583,13.206435
EPOR,EPOR,7.044225
CEACAM5,CEACAM5,5.843856
CAMK2N2,CAMK2N2,2.6077116
OR2L2,OR2L2,1.9410149
TMEM30C,TMEM30C,4.161474
NAMPTL,NAMPTL,4.199721
FBRSL1,FBRSL1,5.7154226
CEP104,CEP104,5.797327
FRS3,FRS3,6.296124
AC017028.1,AC017028.1,15.380277
ALOX15,ALOX15,9.176472
ADAMTS20,ADAMTS20,4.600354
ARHGAP42,ARHGAP42,5.7773347
ADAM33,ADAM33,3.5977702
AGFG1,AGFG1,7.1776366
PRCC,PRCC,8.308912
ERCC3,ERCC3,9.002078
C17orf104,C17orf104,1.5266324
UQCRC2,UQCRC2,7.34122
FBXL22,FBXL22,3.2703226
C19orf59,C19orf59,4.933701
VWDE,VWDE,4.61786
SNRPA,SNRPA,6.0304523
TTC32,TTC32,8.588271
DOCK5,DOCK5,7.436516
SLC13A4,SLC13A4,3.2551527
TSPAN15,TSPAN15,9.358085
SGPL1,SGPL1,6.962608
COTL1,COTL1,7.3851423
AC025262.1,AC025262.1,5.5335183
NTM,NTM,4.7838025
UBR1,UBR1,11.410623
SYTL3,SYTL3,6.3731356
PLCG2,PLCG2,6.8147836
C19orf18,C19orf18,4.0542707
NME5,NME5,1.138918
CUX2,CUX2,5.219732
SLC6A20,SLC6A20,2.5183253
TRADD,TRADD,5.2117786
SLC4A1,SLC4A1,7.3300014
CCDC53,CCDC53,5.479698
UPF3B,UPF3B,4.5070877
USP6,USP6,8.207162
LEPREL4,LEPREL4,7.8334723
C17orf89,C17orf89,8.584423
ST20-MTHFS,ST20-MTHFS,8.390319
C10orf53,C10orf53,0.091065004
ZNF443,ZNF443,6.882068
KRBOX4,KRBOX4,6.1617274
ATR,ATR,5.160394
CCDC157,CCDC157,2.9588745
GTF2E2,GTF2E2,5.7288604
PPP2R5E,PPP2R5E,5.0268373
NDFIP1,NDFIP1,7.8728623
NXNL2,NXNL2,1.0171926
ASB5,ASB5,6.8837347
AC112715.2,AC112715.2,6.838855
NKAPL,NKAPL,6.99276
SLC52A2,SLC52A2,7.6582184
DNAJC14,DNAJC14,5.6664915
SV2C,SV2C,8.651651
UQCRC1,UQCRC1,7.7054725
POFUT2,POFUT2,8.242229
MORC4,MORC4,9.127558
SETD9,SETD9,6.0196
COG4,COG4,6.6019964
TRIM41,TRIM41,5.4585137
SFMBT1,SFMBT1,8.215031
ABHD8,ABHD8,6.0935564
ZMYND19,ZMYND19,6.6112185
G3BP2,G3BP2,7.793292
PPP1R3F,PPP1R3F,4.985926
AL022328.1,AL022328.1,9.484591
ZNF449,ZNF449,3.0963058
INPP1,INPP1,6.30601
MGAT4C,MGAT4C,0.776096
RARS2,RARS2,5.962315
LIN7A,LIN7A,5.0860534
C14orf105,C14orf105,12.37353
TMEM41A,TMEM41A,7.0005207
AC016722.1,AC016722.1,4.2423167
PLEKHF2,PLEKHF2,9.043646
SLIT3,SLIT3,7.3701496
CLN3,CLN3,6.3239384
MAP3K12,MAP3K12,3.746194
MAPK1IP1L,MAPK1IP1L,7.529247
HLA-DRA,HLA-DRA,7.6266956
HAUS3,HAUS3,6.651685
MUC6,MUC6,1.8059524
FAM149B1,FAM149B1,5.91201
OR2T4,OR2T4,6.7180324
AAK1,AAK1,11.578122
C18orf8,C18orf8,9.29996
POLR3C,POLR3C,9.214187
FPR1,FPR1,10.416532
MS4A4E,MS4A4E,2.4078827
PPAPDC1A,PPAPDC1A,5.1250744
RP11-144F15.1,RP11-144F15.1,0.18030006
C1QTNF7,C1QTNF7,2.1342826
CLN8,CLN8,6.771985
ABHD17B,ABHD17B,6.569757
B3GALT4,B3GALT4,4.5003805
SPRY3,SPRY3,8.367802
CHRDL2,CHRDL2,5.6041255
CKMT2,CKMT2,2.3250566
AC012313.1,AC012313.1,6.035904
IFRG15,IFRG15,6.205688
PRB4,PRB4,4.1653476
FIBCD1,FIBCD1,2.339615
MGST2,MGST2,6.0527906
DHRS1,DHRS1,9.210137
PCDH11X,PCDH11X,7.974507
STK24,STK24,7.0477285
ARHGAP31,ARHGAP31,5.3413835
ZNF143,ZNF143,4.809256
LRRC73,LRRC73,3.439058
SEC31A,SEC31A,8.164865
MNX1,MNX1,10.103305
TRNT1,TRNT1,11.074934
PDCD4,PDCD4,6.425058
PC,PC,7.9071226
ORAI3,ORAI3,7.501729
DNAJB13,DNAJB13,1.5394549
TCEANC2,TCEANC2,6.4393215
DRAM2,DRAM2,6.2796817
REEP6,REEP6,5.4965014
ANO9,ANO9,6.6941495
RPRML,RPRML,8.631408
C8G,C8G,5.026832
NPHP1,NPHP1,3.1905754
ECSCR,ECSCR,6.055465
IL6R,IL6R,6.1752367
CCR5,CCR5,5.658294
RP11-383H13.1,RP11-383H13.1,5.6318727
FBXL5,FBXL5,6.661158
GNAT2,GNAT2,7.312115
RP11-444E17.6,RP11-444E17.6,7.412112
RP11-51F16.8,RP11-51F16.8,5.9863467
SF3A1,SF3A1,7.60253
RBM44,RBM44,5.80903
TBC1D22B,TBC1D22B,6.893622
FNDC4,FNDC4,11.735213
ANAPC10,ANAPC10,8.286945
NOTUM,NOTUM,12.88912
NDEL1,NDEL1,5.858744
AGAP7,AGAP7,6.6457925
AC002310.13,AC002310.13,0.1891329
OSCAR,OSCAR,6.9709964
OBFC1,OBFC1,5.1338286
LMO7,LMO7,7.061486
OTOA,OTOA,5.6454425
SYT17,SYT17,9.320324
RAB6A,RAB6A,7.474416
PIK3R3,PIK3R3,5.049266
AGA,AGA,5.45423
HMGCR,HMGCR,9.301504
RIN3,RIN3,4.445198
RPA2,RPA2,6.3987803
ASB11,ASB11,3.2358844
AC003006.7,AC003006.7,8.244847
RSPH9,RSPH9,6.67325
HSH2D,HSH2D,3.6577492
APRT,APRT,7.358941
TNFRSF13C,TNFRSF13C,2.1735632
NT5DC2,NT5DC2,6.616412
TP73,TP73,4.330881
MGLL,MGLL,5.4849825
ZFP2,ZFP2,4.908885
OR51B2,OR51B2,2.2284114
FBXO44,FBXO44,7.591703
TMEM207,TMEM207,0.058570378
PLEC,PLEC,7.3910666
RNH1,RNH1,6.903271
IFI16,IFI16,7.477963
PELI1,PELI1,5.5236235
GALNT13,GALNT13,10.603165
FBLN5,FBLN5,9.24319
CDC42SE1,CDC42SE1,6.4364862
ZPLD1,ZPLD1,3.4017112
CNKSR3,CNKSR3,10.467389
ERV3-1,ERV3-1,6.093518
FAIM3,FAIM3,4.10884
DEFB4B,DEFB4B,2.9213905
RHOF,RHOF,4.5387697
WNT16,WNT16,8.534931
PHF20L1,PHF20L1,5.555293
FAM198A,FAM198A,1.9083507
FADS6,FADS6,7.781256
PTPN1,PTPN1,5.654002
XXbac-BPG32J3.20,XXbac-BPG32J3.20,0.44262028
HARBI1,HARBI1,3.6918032
TPPP2,TPPP2,2.235229
TBCB,TBCB,6.4752274
SLC2A4RG,SLC2A4RG,8.03592
ADARB1,ADARB1,9.104185
SRSF6,SRSF6,7.1126065
ENOSF1,ENOSF1,5.5931516
KIF2A,KIF2A,8.780187
KPNA2,KPNA2,7.0824094
CASP9,CASP9,8.64631
CTSE,CTSE,5.735456
SERPINB8,SERPINB8,5.0926876
SYNM,SYNM,8.806111
ABLIM2,ABLIM2,4.2739325
PODN,PODN,7.6194544
LGALS1,LGALS1,7.85546
FOXD4,FOXD4,4.9769444
CSNK1D,CSNK1D,7.5214086
PON2,PON2,5.5697894
H2AFB1,H2AFB1,2.2269638
LRRC34,LRRC34,2.3810084
SUV39H2,SUV39H2,5.7741933
DDHD1,DDHD1,6.3880277
SDSL,SDSL,4.014698
SLC22A10,SLC22A10,5.897734
C1orf51,C1orf51,7.5430923
AL161784.1,AL161784.1,8.388651
OCM,OCM,3.4041498
NSUN3,NSUN3,7.8556967
SULT1A3,SULT1A3,5.611321
NAA20,NAA20,7.494748
GPBP1L1,GPBP1L1,7.1398325
TMEM203,TMEM203,7.7992883
MSL1,MSL1,7.127061
BEX1,BEX1,1.1752515
FBXO25,FBXO25,6.2969036
