,x,0
8405,C10orf55,9.510996
8861,CCKBR,9.511505
8888,LMO1,9.511651
15912,CRYBB2,9.512043
4228,PITX2,9.514187
6760,CLEC2L,9.514879
14409,B3GNT3,9.515675
4133,NKX6-1,9.515867
11694,C2CD4A,9.515872
7230,CDH17,9.51636
12085,PRSS21,9.519896
5756,MEI4,9.520804
15870,YDJC,9.5214815
13705,MYADML2,9.522139
13337,CRHR1,9.52282
12640,CMC2,9.524652
13737,CLUL1,9.525166
15783,AIRE,9.528052
10664,C1QTNF9B,9.531996
4928,PCDHA7,9.5323515
4456,SLC6A3,9.534857
4710,HAPLN1,9.535469
7471,KCNV2,9.536981
14993,KLK13,9.537567
8230,BAMBI,9.537945
7695,C9orf170,9.5387
6865,EN2,9.5394335
5809,FUT9,9.544707
14725,CEACAM3,9.548118
8425,SFTPA1,9.54877
5909,FABP7,9.554886
6067,LPA,9.55605
7964,C9orf50,9.557003
8202,SPAG6,9.558563
5663,C6orf223,9.560481
7844,AMBP,9.561251
10799,SERPINE3,9.573045
9111,GLYATL2,9.573606
16281,MAP3K15,9.576457
13346,WNT9B,9.577017
9925,SLCO1A2,9.57949
189,PADI1,9.580062
151,LRRC38,9.580872
11363,GSC,9.58367
6794,CLCN1,9.5862255
5070,TIMD4,9.5869875
12140,SMIM22,9.587334
5876,HS3ST5,9.588872
14203,OR7D2,9.5948925
2713,CDK5R2,9.59814
1039,RIIAD1,9.598252
6682,GRM8,9.599266
3500,ALG1L2,9.599518
5389,MOG,9.600564
5274,ERVFRD-1,9.601749
4369,TRIM61,9.603258
15879,PRAME,9.60408
8336,ATOH7,9.60417
2332,SCTR,9.607783
12469,TEPP,9.608161
2877,CAV3,9.608452
12920,MFSD6L,9.609441
13105,ASIC2,9.611314
7578,C9orf131,9.613532
11888,UBE2Q2L,9.613932
16298,APOO,9.614194
3946,NWD2,9.618316
7535,LINGO2,9.618541
8817,TH,9.619107
13264,PLEKHH3,9.619118
12646,BCO1,9.619512
11003,EMC9,9.619792
7057,HTRA4,9.620738
2874,GRM7,9.624241
8979,SLC5A12,9.62661
12381,ITGAD,9.626909
14114,ARRDC5,9.627062
16050,KCNJ4,9.629108
13483,BCAS3,9.630763
1536,C4BPB,9.6338625
14492,ZNF98,9.63421
3392,GRAMD1C,9.63452
16288,KLHL34,9.635563
9105,BTBD18,9.636409
6018,ULBP3,9.637247
3049,KLHL40,9.6405525
5030,CDX1,9.641048
1708,RGS7,9.642783
8100,ENTPD8,9.644808
4256,TMEM155,9.646931
16729,CXorf40B,9.647924
6277,GPR141,9.649083
12771,SPATA22,9.650349
1200,SPTA1,9.653038
8995,PAX6,9.653602
9848,CLECL1,9.65657
5337,HIST1H2BF,9.657411
8801,MUC5AC,9.658448
1481,MYBPH,9.660256
5079,SOX30,9.660674
15453,ARHGAP40,9.662364
16535,PCDH11X,9.662962
15750,DSCAM,9.663157
11805,LMAN1L,9.663852
10981,BCL2L2-PABPN1,9.6654625
11560,PLA2G4E,9.665558
4923,PCDHA2,9.665688
4400,SPATA4,9.667573
6909,SLC35G5,9.668845
15567,CBLN4,9.669815
2661,PTH2R,9.670118
16519,P2RY10,9.67434
16539,RPA4,9.676475
14138,ACER1,9.679541
6284,POU6F2,9.679798
13901,ST8SIA3,9.680672
15959,SEC14L4,9.68104
16754,DUSP9,9.681262
6514,ZNF394,9.683383
11685,LDHAL6B,9.687467
9864,KLRC3,9.68925
1449,ASCL5,9.69068
159,CELA2A,9.693997
10110,KRT77,9.697721
8306,PCDH15,9.698248
9494,HEPHL1,9.698715
8027,FCN2,9.699665
14161,C19orf45,9.700239
3738,DNAJB11,9.702734
81,HES2,9.703162
2716,IHH,9.706087
12186,NPIPA3,9.706777
8410,DUSP13,9.707112
4935,PCDHAC1,9.707388
6868,SHH,9.711504
2228,CNGA3,9.712427
15251,GNRH2,9.715335
9524,MMP7,9.7200775
7285,DPYS,9.722347
14098,TMIGD2,9.72259
8988,KCNA4,9.723445
10290,BEST3,9.723946
14929,DKKL1,9.724718
5811,FHL5,9.727644
16586,TMEM31,9.727971
2003,C2orf73,9.728539
3274,FAM3D,9.730994
1296,POU2F1,9.734763
5131,NKX2-5,9.735054
15502,WFDC10B,9.735373
4741,LIX1,9.740724
6934,FGL1,9.740885
10399,PAH,9.741441
6212,NPY,9.743575
10770,LRRC63,9.74734
7790,NIPSNAP3B,9.748839
11505,ZNF770,9.751029
9872,TAS2R10,9.752975
3368,TRAT1,9.755041
1547,G0S2,9.762808
15748,IGSF5,9.763811
14719,ERICH4,9.764588
1743,OR2W3,9.76631
7658,TMC1,9.7677145
6207,IGF2BP3,9.768284
16354,ZNF41,9.769453
10162,DCD,9.772399
13810,HRH4,9.773273
9412,DNAJB13,9.773393
14975,LRRC4B,9.775069
5269,TMEM14B,9.775124
12386,SLC5A2,9.7767105
2079,CD207,9.777213
8666,PNLIPRP1,9.777464
10756,SERP2,9.779512
3715,CAMK2N2,9.782071
1767,SOX11,9.785968
11029,CMA1,9.786362
7039,UNC5D,9.786494
12114,C16orf90,9.786937
8726,FOXI2,9.787268
5606,TREML2,9.788282
2790,NPPC,9.790419
5442,NCR3,9.790955
2277,SLC5A7,9.794881
1059,KPRP,9.797475
9885,BCL2L14,9.798429
9953,SMCO2,9.799591
3292,FAM19A1,9.802026
11247,FAM161B,9.807673
14493,ZNF492,9.809355
3453,MUC13,9.812233
9923,PDE3A,9.813998
9581,TEX12,9.815265
3765,ATP13A5,9.816509
12242,PDZD9,9.816569
15413,GDF5,9.817008
10261,C12orf56,9.81914
14150,CD70,9.820271
3406,CD80,9.821574
11521,PLCB2,9.823627
1963,ABCG5,9.825535
1294,GPA33,9.827222
4341,FGG,9.829524
3096,TDGF1,9.829784
53,PLCH2,9.831296
10641,TPTE2,9.834283
4067,CXCL6,9.834318
8442,RGR,9.83484
717,IFI44L,9.835088
2698,CATIP,9.836273
3522,C3orf36,9.836675
15289,LRRN4,9.837262
10204,RBMS2,9.838221
3985,GABRG1,9.83853
234,CELA3B,9.83861
15911,CRYBB3,9.839125
9391,FOLR3,9.842725
9206,HRASLS2,9.842769
9654,PDZD3,9.845356
11657,WDR72,9.846701
2765,CCL20,9.847525
657,ANGPTL3,9.848776
13027,MTRNR2L1,9.849419
11514,GPR176,9.84984
14673,DLL3,9.851041
12598,IST1,9.85188
7390,CYP11B1,9.852668
8850,HBE1,9.85625
336,PTAFR,9.856594
16153,SMC1B,9.857712
12378,PYDC1,9.858999
16740,GABRQ,9.860913
14494,ZNF99,9.861715
10646,GJA3,9.862373
3904,NKX3-2,9.864083
4168,STPG2,9.865612
6985,ADAMDEC1,9.866337
7370,KCNK9,9.86637
9920,PIK3C2G,9.868848
915,MAB21L3,9.870288
9122,TCN1,9.870787
3579,ZIC4,9.874277
3117,CAMP,9.875489
4497,CDH10,9.875879
1606,FAM177B,9.876835
904,AMPD1,9.879
3609,AADAC,9.880206
5422,DPCR1,9.881812
8824,KCNQ1,9.883901
5713,FAM83B,9.8860655
12900,GUCY2D,9.888213
8019,FAM163B,9.889633
12875,SLC35G6,9.890568
10865,SLC15A1,9.891381
6230,HOXA6,9.891568
8957,LDHAL6A,9.892144
12544,DPEP3,9.893982
9353,ACY3,9.896962
5816,POU3F2,9.899046
10132,AMHR2,9.900605
5076,FNDC9,9.900861
8812,LSP1,9.904368
4103,CXCL13,9.90437
14570,UPK1A,9.906663
9723,ST14,9.907592
3650,SERPINI2,9.910305
7199,RALYL,9.910514
6912,GATA4,9.911143
8978,MUC15,9.912171
12109,MTRNR2L4,9.914227
13900,BOD1L2,9.914807
10015,COL2A1,9.916503
2641,ICOS,9.918793
10572,HCAR3,9.922379
13682,TMEM105,9.923767
3378,SLC9C1,9.9265585
16111,SHISA8,9.926939
7780,BAAT,9.927741
7476,CDC37L1,9.928398
300,ZNF683,9.928437
2517,HOXD10,9.929078
5089,FABP6,9.93278
3951,PTTG2,9.933718
10076,HIGD1C,9.933967
15347,VSX1,9.93457
1792,C2orf50,9.935235
13434,MMD,9.942806
9510,MAML2,9.942825
16606,NCBP2L,9.945042
10400,ASCL1,9.947063
571,CYP4B1,9.947336
1659,ACTA1,9.948517
4041,GNRHR,9.95043
16020,SSTR3,9.952192
11471,GOLGA8T,9.952489
12273,HS3ST4,9.953405
7163,TRPA1,9.954774
13377,HOXB8,9.9550085
8971,NELL1,9.957174
4995,SH3RF2,9.961567
1371,AXDND1,9.964077
10942,SLC39A2,9.964112
5387,OR2H2,9.964559
5724,KHDRBS2,9.965059
7612,PAX5,9.96628
14917,CGB7,9.970197
10949,TMEM253,9.970777
15609,HRH3,9.97122
16477,CXorf65,9.972439
5336,HIST1H2AD,9.975108
11359,SERPINA10,9.976776
12430,CAPNS2,9.976924
16265,GRPR,9.977564
10768,CPB2,9.977876
14496,ZNF730,9.978074
2316,FOXD4L1,9.979651
15173,ZSCAN4,9.979787
8858,C11orf42,9.979799
6658,CTTNBP2,9.9798
2325,EN1,9.983617
9166,SCGB1D2,9.984228
4092,CXCL11,9.986126
8982,CCDC34,9.987157
5465,HSPA1A,9.9925165
11896,SLC28A1,9.993965
14916,LHB,9.994079
8733,TCERG1L,9.994789
16716,CDR1,9.99502
13429,CA10,9.998624
2983,OSBPL10,10.000411
6338,DDC,10.004188
4052,ENAM,10.004914
7178,HNF4G,10.007627
14488,ZNF43,10.00764
15122,SBK3,10.009118
140,NPPB,10.009595
2465,SCN1A,10.011819
3017,SLC22A13,10.012213
9897,GSG1,10.013368
15318,OVOL2,10.013537
3025,GORASP1,10.019045
8331,LRRTM3,10.019633
769,GLMN,10.022038
8293,C10orf71,10.022487
11296,ISM2,10.022602
4162,GRID2,10.023909
228,NBPF3,10.031071
4340,FGA,10.031432
2761,MFF,10.032759
2141,REG1B,10.033283
3099,PRSS46,10.033881
11035,FOXG1,10.034911
6917,FAM86B2,10.037056
14536,WTIP,10.038682
7632,FAM27C,10.04321
13579,FADS6,10.044259
96,TNFRSF9,10.04788
5568,PXT1,10.048109
1373,FAM163A,10.048762
3371,ZBED2,10.05044
12876,POLR2A,10.051093
239,EPHA8,10.051708
16404,CXorf67,10.051852
6141,OCM,10.053653
913,NHLH2,10.054388
4643,CARTPT,10.055505
10766,SIAH3,10.0565
7633,ANKRD20A4,10.05669
11783,HCN4,10.057955
4932,PCDHA11,10.059042
16307,IL1RAPL1,10.066301
9112,GLYATL1,10.0679865
5693,RHAG,10.06967
9865,KLRC2,10.069853
9101,CLP1,10.077111
14170,RETN,10.078337
4447,ZDHHC11B,10.0810375
14097,SHD,10.08232
2701,VIL1,10.083141
1009,HORMAD1,10.08483
10337,NTS,10.087224
6271,SEPT7,10.091326
7779,PLPPR1,10.092649
11448,IGHV3-15,10.093256
9526,MMP8,10.0932665
3930,SOD3,10.093511
10852,SOX21,10.0944805
10020,OR10AD1,10.0978775
6143,RSPH10B,10.099189
14984,KLK2,10.1000595
3771,GP5,10.1003275
13619,GALR2,10.100689
7602,FAM221B,10.105326
2522,HOXD1,10.1053295
12047,MEIOB,10.105376
9381,KRTAP5-8,10.105517
8997,WT1,10.106225
15368,XKR7,10.107149
12160,TEKT5,10.10726
14849,GNG8,10.108847
9642,RPS25,10.110081
16704,MMGT1,10.111934
6594,SPDYE2,10.118634
14350,SLC1A6,10.11894
14977,C19orf81,10.119408
11953,FAM169B,10.120269
7445,FOXH1,10.121235
15970,PLA2G3,10.122977
14581,KIRREL2,10.12454
13486,TBX4,10.12611
16479,MED12,10.127804
16410,FAM156B,10.128017
6722,KLF14,10.1299515
4749,GIN1,10.130121
9955,REP15,10.1326685
14413,SLC5A5,10.132732
6908,MTMR9,10.13275
3926,PACRGL,10.134467
1539,CR2,10.135296
16375,ERAS,10.13537
11813,SCAMP5,10.136547
6562,EPO,10.13761
9999,DBX2,10.139496
1430,CFHR3,10.139717
5311,NRSN1,10.143291
8601,C10orf95,10.144615
12262,ERN2,10.14634
16011,PVALB,10.147245
6464,LRRD1,10.150099
3750,SST,10.150637
6775,WEE2,10.151517
14919,KCNA7,10.15239
10873,ZIC2,10.153353
10393,SYCP3,10.155698
15174,ZNF551,10.156336
933,HSD3B2,10.1563635
5697,PKHD1,10.1564865
16466,P2RY4,10.16128
8915,CSNK2A3,10.162461
3562,GRK7,10.162541
6759,KLRG2,10.164393
10626,P2RX2,10.164485
1106,ATP8B2,10.164734
1056,CRCT1,10.168735
16433,MTRNR2L10,10.169804
2276,RGPD4,10.171899
11839,SH2D7,10.173589
7336,ANXA13,10.174206
15007,SIGLEC12,10.175166
11871,TMC3,10.177803
3616,MME,10.178467
4602,C5orf64,10.181075
10609,TMEM132D,10.186225
2710,PRKAG3,10.187439
7022,MBOAT4,10.187893
12043,NUBP2,10.18814
16517,ZCCHC5,10.1889105
11143,SLC35F4,10.189528
1140,PKLR,10.190085
12592,TAT,10.193259
12916,RNF222,10.194631
3333,OR5K2,10.1949
4509,SLC45A2,10.199891
7093,C8orf22,10.200029
4926,PCDHA5,10.207194
15735,DSCR3,10.209176
9835,CLEC4D,10.211011
5348,BTN3A1,10.211078
8743,NKX6-2,10.211179
2928,WNT7A,10.211303
10106,KRT72,10.21194
10944,TPPP2,10.216987
15008,SIGLEC6,10.217125
8950,SAA4,10.217228
16520,GPR174,10.217896
13378,HOXB9,10.220164
5242,FAM217A,10.220612
6497,BHLHA15,10.22134
6349,CCT6A,10.223087
7355,ADCY8,10.228216
4348,TDO2,10.229254
6696,FAM71F1,10.229355
7148,PPP1R42,10.229471
6630,SLC26A3,10.234895
16718,MAGEC3,10.235268
11945,ST8SIA2,10.236885
4031,SPINK2,10.239538
12239,OTOA,10.242757
8566,PKD2L1,10.244991
9556,C11orf87,10.245727
9699,ACRV1,10.249042
8491,IDE,10.249068
7302,CSMD3,10.249407
6522,CYP3A43,10.249754
194,KLHDC7A,10.254819
10369,CCDC38,10.255738
2180,RGPD1,10.2561035
2627,KIAA2012,10.256366
7888,LHX2,10.256595
13018,CCDC144NL,10.258052
12651,HSD17B2,10.258158
14468,ZNF101,10.258862
5775,RIPPLY2,10.259119
8388,FAM149B1,10.260268
1172,TTC24,10.261468
11606,DUOXA2,10.265608
856,UBL4B,10.265926
13221,KRT31,10.269655
10245,METTL1,10.269802
15636,SRMS,10.271631
322,CD164L2,10.274164
11286,ZDHHC22,10.27483
7637,ANKRD20A1,10.275959
5590,DNAH8,10.277669
1067,SPRR2A,10.278279
6672,RNF148,10.278717
12391,TP53TG3D,10.279235
10946,RNASE7,10.280508
4192,MANBA,10.282504
8042,DNLZ,10.282768
9007,C11orf91,10.286598
6222,KIAA0087,10.288337
14983,KLK3,10.288576
2513,CHRNA1,10.288746
5591,GLP1R,10.291293
4637,SERF1A,10.291607
5198,CBY3,10.293127
6800,CTAGE4,10.294557
9859,TMEM52B,10.295279
2502,DLX2,10.29687
16622,DCX,10.297694
15477,HNF4A,10.303403
8270,OR13A1,10.303603
3281,C3orf49,10.304612
3280,SYNPR,10.306194
2756,NYAP2,10.307728
6625,GPR22,10.307959
10445,FOXN4,10.308846
9060,F2,10.309969
11463,GABRA5,10.316207
14918,NTF4,10.320402
431,SH3D21,10.326336
1075,S100A7,10.326746
15824,RIMBP3,10.335696
1805,RAD51AP2,10.3385105
1765,ALLC,10.339619
9591,HTR3A,10.343701
8436,SH2D4B,10.346814
13211,KRT24,10.349218
16322,OTC,10.349595
15683,RWDD2B,10.354526
1063,SPRR1A,10.356366
12168,PRM2,10.357099
7164,KCNB2,10.358012
3756,CLDN16,10.364496
14745,CXCL17,10.365446
8127,TUBAL3,10.368167
4020,NMU,10.3697
12431,SLC6A2,10.370288
2799,KCNJ13,10.370896
6194,ABCB5,10.3728485
9003,TCP11L1,10.37354
13390,ZNF652,10.375212
7530,LRRC19,10.375638
13727,RAB40B,10.377055
3901,CLNK,10.377906
16467,ARR3,10.377951
13348,RPRML,10.3783245
3788,TM4SF19,10.381552
1339,FASLG,10.382613
6671,RNF133,10.383777
8568,WNT8B,10.384216
13130,C17orf50,10.3845
599,ZFYVE9,10.384826
6389,ABHD11,10.386442
1077,S100A5,10.392474
12496,CDH16,10.395443
12434,GNAO1,10.395905
9444,MYO7A,10.397564
8823,TRPM5,10.397732
7385,SLURP1,10.39854
13115,RAD51D,10.398825
12294,NPIPB9,10.4042
9912,RERG,10.404407
16625,LHFPL1,10.405449
3074,TGM4,10.406091
12468,CNGB1,10.40734
832,C1orf194,10.41078
5696,TFAP2B,10.4110565
15888,C22orf15,10.411068
7882,ZBTB6,10.413715
7030,TEX15,10.414437
4404,NEIL3,10.4165745
13941,CBLN2,10.417775
8171,MEIG1,10.41821
3011,VILL,10.419151
12076,NTN3,10.421758
160,CELA2B,10.4235
3539,A4GNT,10.425853
5598,LRFN2,10.426596
9893,DDX47,10.434656
1193,FCRL1,10.436633
1283,LMX1A,10.438303
14839,IGFL4,10.43864
501,CLDN19,10.439673
7732,BARX1,10.439845
2742,PAX3,10.440425
14833,FOXA3,10.440948
15639,STMN3,10.444832
11830,ISL2,10.444848
10101,KRT6C,10.445243
13457,HSF5,10.446052
16721,TMEM257,10.446337
6332,C7orf57,10.449197
4082,C4orf26,10.449381
15999,APOL5,10.44947
16585,GLRA4,10.450085
2057,PROKR1,10.450886
1766,DCDC2C,10.45315
7001,CHRNA2,10.453851
7735,FBP2,10.4539385
8932,CALCB,10.455742
11619,SLC12A1,10.456265
1255,APOA2,10.4583
8618,CALHM1,10.459504
2102,NAT8,10.459528
1590,SLC30A10,10.459917
11727,CILP,10.463445
4339,FGB,10.465039
10975,CEBPE,10.465255
8956,LDHC,10.4658575
16548,ARL13A,10.466296
14023,ONECUT3,10.468291
4051,MUC7,10.468394
5861,SLC22A16,10.469142
1734,ZNF695,10.469163
6235,HOXA13,10.47139
4362,FSTL5,10.47186
4565,ISL1,10.473748
7467,DMRT3,10.475096
7576,FAM205A,10.481978
1066,SPRR2D,10.482916
16306,ARX,10.483288
7626,IGFBPL1,10.483719
7119,CYP7A1,10.485997
181,SPATA21,10.487189
14989,KLK8,10.488271
6776,SSBP1,10.488543
7553,ANKRD18B,10.491887
15931,C22orf31,10.492297
13552,SOX9,10.49292
10422,RFX4,10.495258
16684,ARHGAP36,10.497815
11218,SLC10A1,10.503955
7874,MORN5,10.503988
9513,CNTN5,10.505524
2857,GAL3ST2,10.505596
14387,OCEL1,10.505718
5084,RNF145,10.505864
16563,NXF5,10.506009
11361,SERPINA12,10.506739
7106,RP1,10.509283
5647,SLC22A7,10.511161
11856,ANKRD34C,10.511681
15760,UMODL1,10.513729
5601,TSPO2,10.514501
2435,UPP2,10.519018
2455,KCNH7,10.520857
8462,LIPJ,10.522222
4049,SULT1E1,10.522974
8278,ANTXRL,10.530943
12938,PIRT,10.533699
1850,C2orf70,10.535237
2388,MAP3K19,10.536711
5808,MANEA,10.536988
7891,NR5A1,10.538073
30,TMEM88B,10.539685
5050,SLC36A2,10.540069
2309,IL1A,10.541159
12993,LGALS9C,10.544191
3548,FOXL2,10.545692
7848,ORM2,10.546185
6431,MAGI2,10.546824
1530,IL10,10.547173
924,VTCN1,10.551711
3759,OSTN,10.552362
11430,CEP170B,10.553146
1721,C1orf100,10.554834
8542,AVPI1,10.556824
983,HIST2H4A,10.558562
14840,IGFL2,10.559251
9534,CASP5,10.563139
11841,IDH3A,10.565817
15060,CACNG6,10.565841
13767,TXNDC2,10.567685
10130,SP7,10.5693
2991,TRIM71,10.571148
1521,CTSE,10.573149
11561,PLA2G4D,10.575128
10831,LMO7DN,10.580663
6341,VSTM2A,10.581189
11278,IFT43,10.583085
1340,TNFSF18,10.584687
16277,RS1,10.586897
6783,MTRNR2L6,10.587877
4460,IRX4,10.589212
1199,CD1E,10.589593
13142,TBC1D3B,10.597751
1559,RD3,10.600715
13132,HEATR9,10.602641
4727,FAM81B,10.605498
6475,HEPACAM2,10.606032
9564,C11orf88,10.607976
4584,IL31RA,10.6084385
13931,SERPINB8,10.609394
16297,SAT1,10.609943
6928,CNOT7,10.6107
6081,TTLL2,10.613673
6790,PIP,10.61712
4792,LOX,10.617265
5741,OOEP,10.617613
9380,KRTAP5-7,10.62123
3382,SLC35A5,10.621283
2201,ASTL,10.62159
15411,FAM83C,10.622721
7569,ARID3C,10.624241
569,TEX38,10.626417
3895,CPZ,10.6295595
12033,PTX4,10.630291
216,VWA5B1,10.631439
7897,GOLGA1,10.6331215
4496,CDH12,10.633913
8884,OVCH2,10.63453
14347,CLEC17A,10.640192
5098,GABRG2,10.641457
13043,FOXN1,10.643691
10163,MUCL1,10.644222
5421,SFTA2,10.6464
15332,INSM1,10.647372
13498,KCNH6,10.648144
171,C1orf64,10.650648
10578,ABCB9,10.6523905
5342,HIST1H1D,10.652636
13850,TPGS2,10.653005
9853,CLEC1B,10.653528
4933,PCDHA12,10.654297
527,KLF17,10.65485
8189,SLC39A12,10.655603
8509,CYP2C18,10.656536
9527,MMP1,10.658713
8204,ARMC3,10.663607
12177,TNFRSF17,10.668659
10036,WNT1,10.668704
7757,FOXE1,10.673363
13926,SERPINB13,10.673561
15848,ZDHHC8,10.67363
15615,RBBP8NL,10.673633
1955,KCNG3,10.674942
8057,LCN15,10.677107
4002,CWH43,10.678061
9764,PRMT8,10.678563
10143,HOXC11,10.67935
8782,SCT,10.683707
982,HIST2H3D,10.686605
9435,MOGAT2,10.687699
11066,NKX2-1,10.689374
13107,CCL11,10.695015
1431,CFHR1,10.695087
9640,UPK2,10.6952305
13563,DNAI2,10.695657
11161,C14orf39,10.701161
4344,NPY2R,10.701341
14401,NXNL1,10.701909
7117,FAM110B,10.703579
10113,KRT79,10.707335
3590,TM4SF4,10.710039
14092,CREB3L3,10.71144
1946,CDKL4,10.712196
8056,LCN8,10.712929
4673,S100Z,10.713431
5405,PRR3,10.716171
7011,PNOC,10.71804
14178,LRRC8E,10.718458
14557,FFAR1,10.720574
8109,TUBB8,10.7208395
8083,LRRC26,10.722262
6052,C6orf99,10.722623
11351,FAM181A,10.723305
10939,RNASE3,10.726231
12841,TEKT1,10.726759
8648,HABP2,10.731414
11457,NPAP1,10.735939
12707,PABPN1L,10.737283
2002,TSPYL6,10.73933
13928,SERPINB7,10.739818
7532,EQTN,10.741612
2372,AMER3,10.744338
11851,CHRNB4,10.74799
4690,CMYA5,10.748455
14985,KLK4,10.749919
16308,NR0B1,10.7573185
15277,PRND,10.760723
1310,DPT,10.761827
6787,TRPV5,10.7628765
2475,ABCB11,10.767815
7099,OPRK1,10.768843
4036,TECRL,10.770036
5071,HAVCR1,10.770947
2012,PNPT1,10.773291
506,FAM183A,10.773532
15657,LKAAEAR1,10.774294
7927,ST6GALNAC4,10.774296
3619,SLC33A1,10.776908
4396,GLRA3,10.777346
625,CDCP2,10.780668
5214,BTNL3,10.78114
11911,RLBP1,10.784119
1168,RHBG,10.785135
15702,OLIG2,10.786361
6558,ACTL6B,10.787726
9957,MANSC4,10.787946
13398,TAC4,10.791046
6750,SVOPL,10.795238
6610,LHFPL3,10.802171
945,FAM72C,10.803138
66,CCDC27,10.803747
14310,KLF1,10.805413
15844,TANGO2,10.805433
2093,EMX1,10.807521
7673,CEP78,10.808955
14336,C19orf67,10.809072
10844,SLITRK1,10.812578
3549,FOXL2NB,10.814518
13180,NEUROD2,10.816317
13789,ANKRD30B,10.81773
11447,IGHV3-11,10.819441
6410,CCL24,10.824185
5884,TRAPPC3L,10.825193
13720,UTS2R,10.826159
13580,USH1G,10.827707
10702,TEX26,10.828195
10201,MIP,10.830247
14662,SYCN,10.831844
16728,MAGEA8,10.832075
5694,CRISP2,10.836056
16739,GABRA3,10.836552
1343,SLC9C2,10.839818
8933,CALCA,10.840026
7665,OSTF1,10.843873
4954,SLC25A2,10.843957
852,EPS8L3,10.846116
16474,SLC7A3,10.846554
13157,HNF1B,10.848848
2100,EGR4,10.8561325
12048,HS3ST6,10.859092
14397,PLVAP,10.859367
9167,SCGB2A2,10.860054
12139,SEPT12,10.862361
8384,OIT3,10.862376
14628,WDR87,10.8624525
1511,LEMD1,10.863076
4922,PCDHA1,10.863523
4388,GALNT7,10.866194
11464,GABRG3,10.867214
4113,FGF5,10.867289
2981,GADL1,10.870296
3779,APOD,10.870962
3084,LZTFL1,10.873307
3400,UPK1B,10.874186
9605,APOC3,10.875351
6679,TMEM229A,10.876015
15307,SEL1L2,10.877687
2328,STEAP3,10.880867
16151,UPK3A,10.883637
3394,ZNF80,10.886028
7308,SLC30A8,10.8867035
15089,KIR2DL4,10.888554
12288,IL27,10.88861
6835,GIMAP5,10.893177
12785,ZZEF1,10.893702
4253,TNIP3,10.898307
12212,COQ7,10.898719
9445,GDPD4,10.899306
2239,LYG2,10.899422
8999,CCDC73,10.899846
3604,GPR87,10.904367
14580,NPHS1,10.905771
13565,BTBD17,10.906046
4153,PYURF,10.907169
2829,ASB1,10.907237
3791,SMCO1,10.907908
5397,TRIM31,10.907988
466,NT5C1A,10.910016
8302,A1CF,10.910021
8539,C10orf62,10.913451
11392,RTL1,10.91548
7758,HEMGN,10.915905
9503,KDM4E,10.922618
15701,C21orf62,10.925276
12185,PLA2G10,10.926449
13528,PRKCA,10.930343
14722,CEACAM7,10.930882
13956,SALL3,10.931383
944,HIST2H3PS2,10.93142
5007,C5orf46,10.935374
8495,CYP26C1,10.93779
16727,HSFX1,10.938101
1843,ASXL2,10.940841
8510,CYP2C9,10.9422245
7603,OR13J1,10.9439745
4069,PF4,10.944327
11262,DLST,10.9450035
7480,RLN2,10.945029
3499,TRH,10.945278
14647,LGALS7,10.946556
6732,AKR1B15,10.956357
3336,GPR15,10.958753
6925,FGF20,10.960698
6780,PRSS37,10.964238
5783,CGA,10.965521
15494,RBPJL,10.967373
8216,GAD2,10.967723
1192,FCRL2,10.968189
7879,OR1L8,10.96971
9755,CACNA1C,10.971519
16256,ASB11,10.972336
3593,ANKUB1,10.974042
5351,BTN1A1,10.97571
176,EPHA2,10.97759
722,DNASE2B,10.978953
1495,REN,10.983619
16598,MORC4,10.986512
11148,TOMM20L,10.987617
6258,CCDC129,10.989277
9599,NXPE2,10.990949
12169,PRM1,10.991193
13333,SPATA32,10.993489
4495,CDH18,10.996394
12449,SLC12A3,10.996534
13530,CACNG1,10.999286
1970,SIX3,11.000408
6943,LPL,11.004696
13932,CDH7,11.00644
8265,TMEM72,11.007075
9143,PGA3,11.00746
12494,CA7,11.00975
3085,CCR9,11.010042
7605,RECK,11.010698
11636,USP50,11.011382
10225,INHBC,11.011416
247,HTR1D,11.012626
6803,CTAGE8,11.014278
1910,SRD5A2,11.014673
16207,CRLF2,11.017828
7691,C9orf153,11.018485
13558,CPSF4L,11.020648
13294,C17orf105,11.02489
2362,POTEF,11.026772
10325,MYF6,11.0274315
5043,IRGM,11.033657
15150,ZIM2,11.035804
11795,CCDC33,11.036166
9979,SYT10,11.040179
312,NR0B2,11.040989
8496,CYP26A1,11.041956
2377,MZT2A,11.04292
33,ATAD3B,11.046085
14348,ZNF333,11.047232
11052,SNX6,11.049099
408,GJB4,11.049957
1824,ATAD2B,11.051366
824,FNDC7,11.053926
254,MDS2,11.054982
1982,C2orf61,11.057872
15490,WFDC5,11.060796
5463,LSM2,11.062166
7045,ADRB3,11.064529
16804,IL9R,11.06454
13566,GPR142,11.065789
15662,LIPI,11.066179
9914,EPS8,11.069641
9015,ELF5,11.072017
261,CNR2,11.075817
650,C1orf87,11.07965
8512,ACSM6,11.080076
401,A3GALT2,11.080962
2840,AGXT,11.082515
2307,NT5DC4,11.092102
6251,GGCT,11.093349
1308,XCL2,11.098166
12970,TNFRSF13B,11.09883
13992,KISS1R,11.099324
1785,C2orf48,11.100154
4934,PCDHA13,11.102985
6938,NAT2,11.108762
14128,FUT6,11.108942
14563,GAPDHS,11.10962
10945,RNASE13,11.11001
9753,LRTM2,11.114756
5232,NQO2,11.117519
